"ParcelID","Location","RM","BD","BA","34BA","HB","FP","Owned","NBC","Imp","Floor","Loc","Grade","Built","Price","Date","Area","Value","_Change","f0","Type","Nhood",
"34-3","4 ORCHARD LANE","8","3","2","0","0","1","0.00%","1000","5","","False","5","1979","500000","11/25/2014","1974","832000","14.79","False","CAPE","1000",
"34-8","33 HILLTOP DRIVE","8","4","3","0","0","1","0.00%","2000","5","","False","5","1961","845000","01/15/2008","3255","1015900","16.6","False","CAPE","2000",
"34-9","31 HILLTOP DRIVE","8","5","2","0","1","1","0.00%","2000","5","","False","4","1969","350000","06/01/1997","2744","902400","7.56","False","CAPE","2000",
"35-1","11 HILLTOP DRIVE","8","4","2","0","1","1","0.00%","2000","6","","False","3","1967","544600","06/11/2004","1935","792800","5.19","False","COLONIAL","2000",
"35-10","10 ENON ROAD","8","4","2","0","1","2","0.00%","2000","21","","False","4","1964","1","04/26/2018","2978","853700","1.23","False","SPLIT LEVL","2000",
"35-11","8 ENON ROAD","7","3","2","0","1","2","0.00%","2000","18","","False","4","1965","430000","03/29/2002","1824","810500","6.43","False","SPLIT ENT","2000",
"35-12","6 ENON ROAD","8","3","3","0","0","2","0.00%","2000","19","","False","4","1966","662000","08/27/2020","1668","827400","-8.48","False","RANCH","2000",
"35-13","4 ENON ROAD","8","4","2","0","1","2","0.00%","2000","19","","False","4","1969","0","11/01/1973","1611","797500","2.14","False","RANCH","2000",
"35-14","6 HILLTOP DRIVE","12","5","4","0","1","2","0.00%","2000","6","","False","4","1965","1","11/07/2023","4998","1142100","17.96","False","COLONIAL","2000",
"35-15","4 HILLTOP DRIVE","11","5","2","0","2","2","0.00%","2000","21","","False","3","1963","0","03/01/1977","3303","805900","3.56","False","SPLIT LEVL","2000",
"35-16","21 BURNHAM ROAD","9","4","2","1","1","1","0.00%","2000","6","","False","4","1959","855000","03/28/2023","2630","852900","5.54","False","COLONIAL","2000",
"35-17","23 BURNHAM ROAD","10","4","2","0","1","3","0.00%","2000","6","","False","5","1960","750250","08/31/2009","3210","1070700","17.38","False","COLONIAL","2000",
"35-18","25 BURNHAM ROAD","6","3","2","0","0","2","0.00%","2000","19","","False","4","1960","1","10/16/2023","1638","815400","-4.01","False","RANCH","2000",
"35-19","27 BURNHAM ROAD","10","4","2","0","1","2","0.00%","2000","21","","False","4","1964","250000","12/01/1984","3371","894300","3.07","False","SPLIT LEVL","2000",
"35-2","1 ENON ROAD","10","5","3","0","0","2","0.00%","2000","6","","False","4","1965","1","12/17/2021","3167","908700","9.04","False","COLONIAL","2000",
"35-20","29 BURNHAM ROAD","9","4","2","0","1","1","0.00%","2000","6","","False","4","1960","515000","08/27/2010","2272","888400","11.65","False","COLONIAL","2000",
"35-21","7 MAIN DRIVE","9","4","2","0","1","2","0.00%","2000","19","","False","4","1959","535950","05/21/2008","2675","866300","-6.13","False","RANCH","2000",
"35-22","36 HILLTOP DRIVE","8","4","1","1","1","2","0.00%","2000","19","","False","4","1960","1","01/25/2017","2840","853000","-10.58","False","RANCH","2000",
"35-23","12 MAIN DRIVE","7","5","1","1","1","2","0.00%","2000","9","","False","4","1965","123500","01/01/1984","3406","901300","3.15","False","CONTEMPORY","2000",
"35-24","10 MAIN DRIVE","8","3","2","0","0","2","0.00%","2000","5","","False","4","1967","462000","10/01/2008","1944","827500","12.22","False","CAPE","2000",
"35-26","4 MAIN DRIVE","10","5","2","0","1","2","0.00%","2000","6","","False","4","1955","1","07/28/2017","3256","1009100","22.82","False","COLONIAL","2000",
"35-27","2 MAIN DRIVE","6","2","1","0","0","0","0.00%","2000","9","","False","4","1983","810000","05/17/2023","1932","721000","2.69","False","CONTEMPORY","2000",
"35-28","6 BURNHAM ROAD","9","4","3","0","0","2","0.00%","2000","5","","False","4","1960","550000","08/31/2001","2313","901300","7.22","False","CAPE","2000",
"35-29","8 BURNHAM ROAD","8","4","2","0","1","2","0.00%","2000","18","","False","4","1962","1","05/06/1998","3304","896300","7.91","False","SPLIT ENT","2000",
"35-30","10 BURNHAM ROAD","9","3","3","0","0","3","0.00%","2000","19","","False","4","1958","664000","08/04/2017","3443","930500","11.18","False","RANCH","2000",
"35-31","12 BURNHAM ROAD","7","3","2","0","1","2","0.00%","2000","19","","False","3","1959","572200","05/07/2020","2550","775700","-6.63","False","RANCH","2000",
"35-32","14 BURNHAM ROAD","7","3","2","0","1","1","0.00%","2000","9","","False","4","1959","743500","07/11/2005","2690","861000","-3.51","False","CONTEMPORY","2000",
"35-33","16 BURNHAM ROAD","6","4","2","0","1","1","0.00%","2000","6","","False","4","1997","870000","05/10/2021","2454","966500","12.55","False","COLONIAL","2000",
"35-34","18 BURNHAM ROAD","8","4","2","0","1","2","0.00%","2000","9","","False","5","1959","1110000","06/20/2023","3069","930800","10.44","False","CONTEMPORY","2000",
"35-36","22 BURNHAM ROAD","8","3","3","0","0","2","0.00%","2000","6","","False","4","1966","0","06/11/2002","2532","887600","8.19","False","COLONIAL","2000",
"35-37","24 BURNHAM ROAD","10","4","2","0","1","2","0.00%","2000","6","","False","5","1963","780000","01/09/2015","2862","1059400","11.63","False","COLONIAL","2000",
"35-39","28 BURNHAM ROAD","7","3","2","0","1","2","0.00%","2000","5","","False","4","1966","628000","07/01/2016","3131","974700","18.78","False","CAPE","2000",
"35-40","3 MAIN DRIVE","9","5","1","0","1","1","0.00%","2000","6","","False","4","1966","610000","05/31/2002","3163","912400","10.49","False","COLONIAL","2000",
"35-41","5 MAIN DRIVE","12","5","4","0","1","8","0.00%","2000","101","","False","6","1900","100","10/09/2019","5998","1761300","19.75","False","ESTATE","2000",
"35-42","4 BURNHAM ROAD","7","4","2","0","0","2","0.00%","2000","19","","False","5","1950","1","11/07/2023","1742","855000","3.27","False","RANCH","2000",
"35-43","2 BURNHAM ROAD","7","4","3","0","0","2","0.00%","2000","19","","False","5","1961","650000","06/30/2014","2377","983000","-2.12","False","RANCH","2000",
"35-44","1 BURNHAM ROAD","6","3","2","0","0","1","0.00%","2000","5","","False","4","1959","508000","12/23/2016","1884","823300","8.43","False","CAPE","2000",
"35-45","3 BURNHAM ROAD","6","3","2","0","0","2","0.00%","2000","19","","False","3","1958","1","10/23/2023","2102","741000","-12.07","False","RANCH","2000",
"35-46","5 BURNHAM ROAD","9","5","3","0","0","2","0.00%","2000","19","","False","4","1957","260000","07/01/1991","1922","849500","6.57","False","RANCH","2000",
"35-48","9 BURNHAM ROAD","7","3","2","0","1","2","0.00%","2000","5","","False","5","1959","815000","07/09/2019","2560","985900","5.73","False","CAPE","2000",
"35-49","11 BURNHAM ROAD","7","3","3","0","0","2","0.00%","2000","21","","False","3","1959","467750","12/30/2013","2457","801900","5.47","False","SPLIT LEVL","2000",
"35-5","7 ENON ROAD","9","5","3","0","1","2","0.00%","2000","6","","False","4","1968","100","12/23/2019","2900","913900","9.38","False","COLONIAL","2000",
"35-51","15 BURNHAM ROAD","13","5","6","0","0","2","0.00%","2000","19","","False","5","1960","100","03/07/2018","2728","1009700","-7.82","False","RANCH","2000",
"35-52","17 BURNHAM ROAD","11","5","4","0","0","2","0.00%","2000","6","","False","5","1960","1225000","11/28/2022","4136","1205900","21.73","False","COLONIAL","2000",
"35-54","3 HILLTOP DRIVE","9","4","3","0","0","2","0.00%","2000","19","","False","5","1955","879000","10/08/2020","2508","1032500","-13.13","False","RANCH","2000",
"35-55","5 HILLTOP DRIVE","7","3","2","0","0","1","0.00%","2000","21","","False","3","1966","420000","12/24/2015","1746","706900","5.78","False","SPLIT LEVL","2000",
"35-56","7 HILLTOP DRIVE","8","4","2","0","1","2","0.00%","2000","6","","False","3","1963","766500","05/03/2021","2135","839400","11.36","False","COLONIAL","2000",
"35-58","35 TOPSFIELD ROAD","7","3","2","0","0","1","0.00%","1000","19","","False","4","1950","425000","02/11/2011","2097","726000","-1.72","False","RANCH","1000",
"35-59","31 TOPSFIELD ROAD","9","4","2","0","0","4","0.00%","1000","6","","False","3","1810","1","01/20/2015","2486","742700","16.26","False","COLONIAL","1000",
"35-6","30 HILLTOP DRIVE","10","5","4","0","1","3","0.00%","2000","6","","False","5","1966","970000","05/15/2020","3864","1112400","8.7","False","COLONIAL","2000",
"35-60A","25 TOPSFIELD ROAD","8","4","3","0","1","2","0.00%","1000","6","","False","9","2007","1020000","06/26/2015","3798","1430000","10.31","False","COLONIAL","1000",
"35-61","17 TOPSFIELD ROAD","10","3","4","0","0","1","0.00%","1000","19","","False","6","1958","1125000","04/07/2023","2645","1037600","-4.09","False","RANCH","1000",
"35-62","13 TOPSFIELD ROAD","7","3","2","0","0","2","0.00%","1000","19","","False","6","1959","575000","06/13/2016","1542","886500","-4.7","False","RANCH","1000",
"35-63","5 TOPSFIELD ROAD","12","5","3","0","1","2","0.00%","1000","5","","False","6","1949","170000","03/01/1984","3622","991300","20.38","False","","1000",
"35-63","5 TOPSFIELD ROAD","12","5","3","0","1","2","0.00%","1000","5","","False","6","1949","170000","03/01/1984","3622","991300","20.38","False","CAPE","1000",
"35-64C","40 TOPSFIELD ROAD","11","5","4","0","1","3","0.00%","1000","6","","False","9","2003","1610000","08/07/2020","6159","1826600","7.77","False","COLONIAL","1000",
"35-66","1 TOPSFIELD ROAD","4","2","2","0","0","0","0.00%","1000","22","","False","3","1984","740000","11/28/2022","1687","774800","4.22","False","CONVENTONL","1000",
"35-7","35 HILLTOP DRIVE","8","3","2","1","0","3","0.00%","2000","18","","False","4","1960","675000","06/27/2006","2435","853500","10.67","False","SPLIT ENT","2000",
"35-9","34 HILLTOP DRIVE","8","3","3","0","1","1","0.00%","2000","21","","False","4","1961","653800","08/08/2014","2854","894000","5.1","False","SPLIT LEVL","2000",
"37-1","4 MAIN ST","8","4","2","0","1","1","0.00%","3000","15","","False","3","1863","522500","12/31/2013","2666","894200","14.04","False","OLD STYLE","3000",
"37-10","4 GREAT POND ROAD","7","3","2","0","0","2","0.00%","5010","19","","False","4","1960","100","06/17/2020","1734","750300","-1.88","False","RANCH","5010",
"37-11","6 GREAT POND ROAD","6","3","1","0","1","2","0.00%","5010","19","","False","4","1961","450000","04/09/2013","1596","707900","-2.44","False","RANCH","5010",
"37-12","5 GREAT POND ROAD","10","4","1","1","0","1","0.00%","5010","6","","False","4","1960","535000","02/27/2008","2597","812400","23.69","False","COLONIAL","5010",
"37-13","3 GREAT POND ROAD","8","4","2","0","1","1","0.00%","5010","5","","False","4","1965","488000","12/03/2009","2257","786900","-1.16","False","CAPE","5010",
"37-14","9 GREAT POND ROAD","7","4","1","0","1","3","0.00%","5010","6","","False","4","1968","1","01/22/2014","2112","800600","25.17","False","COLONIAL","5010",
"37-15","7 GREAT POND ROAD","12","4","3","0","1","1","0.00%","5010","5","","False","4","1965","790000","12/10/2021","1976","860900","20.47","False","CAPE","5010",
"37-16","8 GREAT POND ROAD","9","4","2","0","1","1","0.00%","5010","6","","False","4","1965","238000","06/01/1994","2944","849400","22.67","False","COLONIAL","5010",
"37-17","10 GREAT POND ROAD","8","4","2","0","0","2","0.00%","5010","6","","False","4","1965","237500","09/01/1992","1880","743100","17.95","False","COLONIAL","5010",
"37-18","12 GREAT POND ROAD","9","4","3","0","1","1","0.00%","5010","6","","False","4","1965","850000","12/01/2020","2954","931000","-3.11","False","COLONIAL","5010",
"37-19","14 GREAT POND ROAD","8","4","2","0","1","1","0.00%","5010","6","","False","4","1960","0","08/22/2003","2316","731500","11.58","False","COLONIAL","5010",
"37-2","10 MAIN ST","5","2","1","0","1","1","0.00%","3000","5","","False","3","1960","188500","05/01/1991","2060","844000","12.79","False","CAPE","3000",
"37-20","16 GREAT POND ROAD","6","3","2","0","0","2","0.00%","5010","6","","False","4","1977","0","03/01/1978","2310","788200","15.98","False","COLONIAL","5010",
"37-3","16 MAIN ST","7","3","2","0","1","2","0.00%","3000","6","","False","5","2019","506005","05/11/2018","3406","1207900","39.67","False","COLONIAL","3000",
"37-4","20 MAIN ST","6","3","2","0","0","1","0.00%","3000","19","","False","3","1958","1","01/23/2023","1571","791500","-1.07","False","RANCH","3000",
"37-6","34 MAIN ST","11","5","4","0","3","5","0.00%","3000","6","","False","-999","2004","1480000","12/20/2017","5587","2125300","27.34","False","COLONIAL","3000",
"37-6A","26 MAIN ST","10","6","7","0","1","4","0.00%","3000","6","","False","-999","2005","1800000","07/01/2015","5903","2291800","15.57","False","COLONIAL","3000",
"37-6B","28 MAIN ST","10","5","6","0","1","4","0.00%","3000","6","","False","-999","2005","2300000","07/31/2006","5723","2382900","15.66","False","COLONIAL","3000",
"37-6C","36 MAIN ST","12","6","6","0","2","4","0.00%","3000","6","","False","-999","2006","2350000","02/01/2021","6591","2556700","6.67","False","COLONIAL","3000",
"37-8","18 GREAT POND ROAD","8","4","1","2","0","1","0.00%","5010","19","","False","4","1960","1","08/01/1992","1888","740600","-10.02","False","RANCH","5010",
"37-9","2 GREAT POND ROAD","7","3","2","0","0","1","0.00%","5010","19","","False","4","1961","1","08/14/2014","1952","726000","-15.8","False","RANCH","5010",
"39-11","3 SPRING HILL FARM ROAD","0","5","3","0","1","1","0.00%","6000","6","","False","8","2020","382000","03/26/2019","3695","1562200","27.64","False","COLONIAL","6000",
"39-12","5 SPRING HILL FARM ROAD","10","4","3","0","1","1","0.00%","6000","6","","False","8","2020","1250000","07/10/2020","4228","1581100","22.69","False","COLONIAL","6000",
"39-13","7 SPRING HILL FARM ROAD","9","4","2","0","1","1","0.00%","6000","6","","False","8","2019","1239068","08/09/2019","3024","1404700","13.9","False","COLONIAL","6000",
"39-14","9 SPRING HILL FARM ROAD","0","0","5","0","1","1","0.00%","6000","6","","False","8","2021","1450000","02/03/2022","4676","1463500","5.94","False","COLONIAL","6000",
"39-15","11 SPRING HILL FARM ROAD","11","5","2","0","1","1","0.00%","6000","6","","False","8","2021","1650000","01/26/2023","4066","1584200","82.74","False","COLONIAL","6000",
"39-16","13 SPRING HILL FARM ROAD","10","4","2","0","1","1","0.00%","6000","6","","False","8","2021","1","07/13/2021","4110","1448800","23.14","False","COLONIAL","6000",
"39-17","15 SPRING HILL FARM ROAD","10","4","3","1","1","1","0.00%","6000","6","","False","8","2020","2064414","02/24/2022","5400","1955700","33.29","False","COLONIAL","6000",
"39-19","10 SPRING HILL FARM ROAD","10","4","2","0","1","1","0.00%","6000","6","","False","8","2020","1","10/06/2020","3776","1571600","20.98","False","COLONIAL","6000",
"39-20","8 SPRING HILL FARM ROAD","9","5","5","0","1","1","0.00%","6000","6","","False","8","2019","1400000","08/09/2019","4104","1658800","10.57","False","COLONIAL","6000",
"39-21","1 ANGUS CIRCLE","11","5","4","0","1","1","0.00%","6000","6","","False","-999","2019","2695000","08/24/2023","5765","2177300","62.57","False","COLONIAL","6000",
"39-22","4 ANGUS CIRCLE","11","6","4","0","1","2","0.00%","6000","6","","False","8","1954","1350000","07/15/2020","4204","1621200","22.85","False","COLONIAL","6000",
"39-23","2 ANGUS CIRCLE","10","4","5","0","1","1","0.00%","6000","6","","False","-999","2019","100","03/02/2020","5103","1890200","26.93","False","COLONIAL","6000",
"39-24","6 SPRING HILL FARM ROAD","9","4","3","0","2","1","0.00%","6000","6","","False","8","2021","1875000","06/10/2022","4568","1817800","27.16","False","COLONIAL","6000",
"39-25","4 SPRING HILL FARM ROAD","0","4","2","0","1","1","0.00%","6000","6","","False","8","2020","1","12/30/2022","3330","1491400","11.94","False","COLONIAL","6000",
"39-27","83 DODGES ROW","4","3","1","0","0","0","0.00%","6000","19","","False","4","1957","272100","05/14/2021","765","315450","16.06","False","RANCH","6000",
"39-4","88 DODGES ROW","6","3","2","0","0","0","0.00%","6000","1","","False","5","1850","1000000","03/31/2022","3576","982500","29.43","False","ANTIQUE","6000",
"39-6","72 DODGES ROW","9","4","2","0","1","0","0.00%","6000","6","","False","4","1850","10","12/19/2019","2074","1011100","21.56","False","COLONIAL","6000",
"39-7C","61 DODGES ROW","8","4","3","0","2","2","0.00%","6000","6","","False","7","1976","0","08/01/1975","4825","1403800","23.37","False","COLONIAL","6000",
"39-7D","59 DODGES ROW","6","3","2","0","1","2","0.00%","6000","6","","False","5","1900","965000","11/17/2023","2675","944600","37.04","False","COLONIAL","6000",
"39-7E","53 DODGES ROW","8","4","3","0","1","2","0.00%","6000","22","","False","4","1978","1","09/08/2021","2359","1043700","30.04","False","CONVENTONL","6000",
"39-7F","55 DODGES ROW","9","4","3","0","1","2","0.00%","6000","6","","False","-999","2003","2700000","03/24/2022","4368","2009200","65.18","False","COLONIAL","6000",
"39-8","1 SPRING HILL FARM ROAD","0","0","2","0","1","1","0.00%","6000","6","","False","8","2020","1231560","06/29/2021","3380","1465200","22.24","False","COLONIAL","6000",
"40-2","54 GRAPEVINE RD","9","4","4","0","1","3","0.00%","6000","22","","False","5","1968","0","09/01/1988","5052","1964200","18.93","False","CONVENTONL","6000",
"41-12","2 MILES RIVER LANE","10","5","4","0","1","1","0.00%","5020","6","","False","9","2016","1000","07/14/2021","4444","1815200","19.09","False","COLONIAL","5020",
